timestamp,open,high,low,close,volume,hour,day_of_week,SMA_10,SMA_50,RSI,ATR,BB_upper,BB_lower,target,RSI_14,EMA_12,EMA_26
2025-01-14 02:15:00,94954.65,95227.23,94931.01,95164.69,179.752333,2,1,94861.935,,65.71260375602253,201.7678529779244,,,1,1.2218667482939107,-1.7629439087629402,
2025-01-14 02:20:00,95164.69,95312.32,95003.72,95233.86,194.864225,2,1,94909.238,,67.15045318499595,209.3987206223588,,,0,1.3622458871646723,-1.736280194357176,
2025-01-14 02:25:00,95233.86,95289.9,95186.8,95218.45,135.843879,2,1,94953.767,,66.4815708571054,201.80595486361827,95248.23310086588,94460.17789913408,0,1.2969420220289563,-1.7149041612408444,
2025-01-14 02:30:00,95218.45,95247.89,95001.64,95020.46,137.983541,2,1,94986.414,,58.42867452162794,204.980529516217,95252.50624515304,94502.52575484692,1,0.5107271164828672,-1.7120491481947973,
2025-01-14 02:35:00,95020.46,95222.22,94992.1,95157.53,144.979615,2,1,95026.674,,61.87200454704082,206.776205979344,95260.34815375577,94561.2038462442,0,0.8469039748347247,-1.699087860516017,
2025-01-14 02:40:00,95157.53,95179.69,95030.02,95037.06,92.675126,2,1,95047.837,,57.37398849901071,202.6971912665336,95263.03794275247,94596.52505724748,0,0.40775672705916877,-1.6973890002396603,
2025-01-14 02:45:00,95037.06,95065.92,94947.26,94963.63,111.801383,2,1,95059.772,,54.76077035920357,196.6945347474957,95266.40391282875,94600.11308717118,0,0.15262478851572034,-1.7016008545750199,
2025-01-14 02:50:00,94963.63,94963.63,94880.47,94880.47,102.344721,2,1,95050.719,,51.878883800329625,188.5849251226749,95258.40210052622,94594.82589947373,0,-0.12873760264006787,-1.711562662276309,
2025-01-14 02:55:00,94880.47,94978.57,94880.24,94906.58,54.578159,2,1,95053.738,,52.72020149661694,182.13814475676963,95253.40231196044,94619.3636880395,0,-0.04659864473411529,-1.717983106192058,-1.8052005981275345
2025-01-14 03:00:00,94906.58,94991.79,94865.83,94868.42,89.463234,3,1,95045.115,,51.30831981938293,178.1254201312855,95249.1234336954,94635.90656630456,1,-0.18444251770419667,-1.7263516366107254,-1.8058879587009224
2025-01-14 03:05:00,94868.42,94958.46,94841.19,94889.67,97.580388,3,1,95017.613,,52.0779670759189,173.7786044076225,95247.24175111605,94632.30624888388,1,-0.10930083949391134,-1.731797827881668,-1.8057179679402846
2025-01-14 03:10:00,94889.67,95045.49,94889.67,95004.6,101.220488,3,1,94994.687,,56.11797980521365,172.49584694993567,95249.24766758042,94654.67733241952,1,0.2851309393400014,-1.727563981417934,-1.8011989851284094
2025-01-14 03:15:00,95004.6,95015.99,94882.44,94971.82,102.487402,3,1,94970.024,,54.70151089021195,169.71400073922618,95247.67270372422,94676.11829627572,1,0.14683920828780905,-1.7265034316958163,-1.7982587400629437
2025-01-14 03:20:00,94971.82,95140.46,94961.02,95031.25,108.900363,3,1,94971.103,,56.8290525093482,170.40871497213877,95237.86948980048,94719.64751019946,0,0.3545539066337188,-1.7210337847306647,-1.7932809273616552
2025-01-14 03:25:00,95031.25,95092.93,94933.8,95066.21,77.922114,3,1,94961.971,,58.0764441690928,169.60309247412815,95234.48758099331,94754.15741900665,0,0.476338401936915,-1.7137159674380307,-1.7873451124292303
2025-01-14 03:30:00,95066.21,95119.39,94904.92,94912.33,144.105357,3,1,94949.498,,51.0802804262236,172.80787158311907,95229.4127463836,94767.92225361636,1,-0.20670630485413005,-1.7193627562556768,-1.7876887207179168
2025-01-14 03:35:00,94912.33,94956.28,94890.2,94926.56,111.298115,3,1,94945.791,,51.66020585177687,165.18445218432498,95225.15161270797,94780.411387292,1,-0.15008741958841015,-1.7230460204833775,-1.7874668492220325
2025-01-14 03:40:00,94926.56,95000.0,94895.12,94961.47,86.935158,3,1,94953.891,,53.12821681587994,160.87699131401638,95224.9861039959,94779.62389600404,0,-0.006763570205405625,-1.7234768209599205,-1.7859365810497163
2025-01-14 03:45:00,94961.47,95004.92,94904.41,94946.03,63.678161,3,1,94957.836,,52.37069529942495,156.56506336301484,95222.58375839311,94788.99024160684,0,-0.08072139639583495,-1.7250292238768221,-1.7851056127936478
2025-01-14 03:50:00,94946.03,94956.01,94858.87,94897.54,65.725558,3,1,94960.748,,49.96137951283048,152.3204159799423,95223.8131492605,94782.04985073948,1,-0.31594607887968906,-1.730073383262796,-1.7861763892164841
2025-01-14 03:55:00,94897.54,94938.59,94851.32,94883.85,76.194674,3,1,94960.166,,49.27218289586761,147.67395769565996,95202.43787901314,94775.34112098686,1,-0.3832332548887688,-1.7353947609704086,-1.7876873832308233
2025-01-14 04:00:00,94883.85,95035.98,94883.85,95002.7,144.692892,4,1,94959.976,,55.06717514826024,147.99224643168353,95159.27818871452,94795.38481128548,1,0.1825394927725928,-1.7307537170590193,-1.784576104128594
2025-01-14 04:05:00,95002.7,95092.79,94978.23,95075.49,103.141543,4,1,94970.343,,58.21549712916077,145.60422882942026,95122.49769479936,94817.86930520064,0,0.4899143260903286,-1.7212265669368256,-1.7789329156874925
2025-01-14 04:10:00,95075.49,95161.19,95027.35,95158.07,66.153171,4,1,94983.025,,61.5104282496737,144.76392677017571,95149.00867397718,94805.11932602282,0,0.8116028033506469,-1.706811823676138,-1.7705738370601183
2025-01-14 04:15:00,95158.07,95173.95,95058.72,95058.72,45.450655,4,1,94982.276,,55.808650343534,142.65436057230573,95127.967273621,94816.279726379,0,0.25493069543202224,-1.7022582450150343,-1.7666042736949406
2025-01-14 04:20:00,95058.72,95069.0,94997.09,95009.7,78.398196,4,1,94992.013,,53.18882659683014,137.60119195999843,95124.7647365418,94816.7462634582,0,-0.0008461572374778929,-1.7021765802584776,-1.764789056991264
2025-01-14 04:25:00,95009.7,95021.2,94947.2,94948.07,55.004418,4,1,94994.16400000002,,50.01024695240517,133.0582496771414,95124.27978656947,94815.67521343054,1,-0.3111750862096067,-1.7068489954820643,-1.7654471541681263
2025-01-14 04:30:00,94948.07,94948.07,94851.0,94851.0,70.644222,4,1,94983.117,,45.407493011999215,130.48766041448894,95126.71057832844,94810.29742167157,1,-0.7605480327562482,-1.7182706771361453,-1.7697403018479876
2025-01-14 04:35:00,94851.0,94980.59,94846.85,94964.75,70.053715,4,1,94984.98900000002,,51.08844698888147,130.71997038488192,95127.07683787325,94815.74816212678,1,-0.20590899255539766,-1.71918379837484,-1.7693986355312146
2025-01-14 04:40:00,94964.75,95015.06,94945.66,94975.95,41.222913,4,1,94992.83,,51.62225508161757,126.33997250024709,95125.10752831447,94828.47047168552,1,-0.15379260340466497,-1.7190947652201405,-1.7686572387602364
2025-01-14 04:45:00,94975.95,95014.45,94953.24,94999.31,43.302521,4,1,95004.376,,52.7798082460749,121.6878316073717,95125.3152994599,94839.22670054012,1,-0.04077915905558481,-1.7172222232793852,-1.7670842502077513
2025-01-14 04:50:00,94999.31,95061.98,94956.51,95046.8,53.680284,4,1,95008.786,,55.130319412651474,120.52941506398808,95129.90400408323,94838.85799591678,1,0.1887043507064293,-1.711984112223761,-1.7638255377680565
2025-01-14 04:55:00,95046.8,95146.57,95046.65,95135.09,58.402684,4,1,95014.746,-1.847959252609699,59.19683511238488,119.05731398798984,95151.9855818932,94833.1034181068,1,0.5857236495495485,-1.700759255892502,-1.7574576132641382
2025-01-14 05:00:00,95135.09,95250.0,95123.96,95250.0,86.341526,5,1,95023.939,-1.8405581074288708,63.79579368728293,119.55607727456152,95198.1611892248,94808.8028107752,1,1.0347260495487125,-1.6824206770846848,-1.7472005619105238
2025-01-14 05:05:00,95250.0,95500.0,95245.23,95444.02,183.84251,5,1,95062.469,-1.8304343620359251,69.9536638541517,129.21421461209314,95295.32005584244,94749.42494415758,0,1.6359270472916891,-1.6519764512334223,-1.730340249244648
2025-01-14 05:10:00,95444.02,95483.58,95415.68,95473.65,85.380901,5,1,95108.86400000005,-1.8217465930539831,70.77128305714014,124.83462785408712,95381.5849522985,94719.29204770151,0,1.7157522899957618,-1.6239363625585501,-1.7136043925877402
2025-01-14 05:15:00,95473.65,95474.94,95315.11,95352.45,89.990642,5,1,95149.30200000004,-1.8168707196726106,63.19590750829277,127.33429729308102,95422.4710256376,94720.99497436236,0,0.9761583695606663,-1.609534679517538,-1.702707758955475
2025-01-14 05:20:00,95352.45,95352.45,95150.0,95169.69,76.211577,5,1,95181.17100000002,-1.8152077358046688,53.83762402628574,132.6997046292893,95431.53079979628,94732.75720020372,0,0.06249679273577977,-1.6114093165666963,-1.6995540101987778
2025-01-14 05:25:00,95169.69,95235.53,95169.69,95192.39,67.433625,5,1,95203.93500000004,-1.8100890048674652,54.734239955026375,127.92401144148268,95441.14576843988,94747.77823156008,1,0.15003459011438508,-1.6112491189513232,-1.6957724093454616
2025-01-14 05:30:00,95192.39,95244.05,95132.05,95132.06,73.069747,5,1,95219.54600000002,-1.8059798933181324,51.85171187404751,126.78658205280534,95441.10098286692,94771.27501713306,0,-0.13139043369183276,-1.615755067538695,-1.6945604455657608
2025-01-14 05:35:00,95132.06,95201.46,95108.49,95192.99,67.144877,5,1,95238.91400000002,-1.8033364372240877,54.46019571668694,124.37111190617648,95442.31790326064,94800.97209673934,0,0.12327928916604443,-1.614880131732701,-1.6911259684387756
2025-01-14 05:40:00,95192.99,95255.25,95088.68,95118.79,82.219434,5,1,95246.113,-1.7995285839306145,50.847477231179525,127.38531819859293,95443.46910319362,94811.42989680637,0,-0.2294351882741294,-1.6198483930290442,-1.6907617808654067
2025-01-14 05:45:00,95118.79,95125.49,95050.5,95057.31,78.852033,5,1,95238.335,-1.7965058956041615,48.00587089016072,123.64279547012237,95443.25651860025,94809.82448139974,0,-0.5068649685583693,-1.6287822823255869,-1.692757731045754
2025-01-14 05:50:00,95057.31,95057.31,94969.16,95014.54,63.817182,5,1,95214.78900000002,-1.7930959968075926,46.07672027364308,121.10759579368464,95439.3843561507,94799.34364384928,0,-0.6952104912826064,-1.639632245477011,-1.696228951014171
2025-01-14 05:55:00,95014.54,95021.01,94882.98,94945.28,65.689861,5,1,95164.915,-1.791071120077191,43.05909959116949,122.3163389512785,95441.73140446765,94785.65259553236,0,-0.989824784203866,-1.6541415152503345,-1.7020714548281055
2025-01-14 06:00:00,94945.28,95015.42,94829.65,94863.05,133.738392,6,1,95103.855,-1.7906709316737386,39.73206926561826,126.84874331190176,95449.57401582456,94763.14498417544,1,-1.3146471492488947,-1.672744970896986,-1.710601802255676
2025-01-14 06:05:00,94863.05,94911.77,94800.04,94863.19,77.030636,6,1,95054.92900000003,-1.7904697737069806,39.74060614220352,125.7688330753381,95455.01679741064,94749.21420258934,1,-1.3138136827123188,-1.6884755855166185,-1.7184949591076384
2025-01-14 06:10:00,94863.19,94900.68,94833.95,94869.01,61.977202,6,1,95024.86100000003,-1.791554707658828,40.120333361305086,121.55177356995652,95453.43277767416,94752.5992223258,1,-1.2767404127654611,-1.7013383427346989,-1.7255825691574023
2025-01-14 06:15:00,94869.01,94920.64,94838.33,94889.54,70.599628,6,1,94994.57600000004,-1.7914148225576707,41.52025299069376,118.74878974353088,95457.0630681015,94741.4479318985,0,-1.1400644103260633,-1.710642734639065,-1.7313660592595628
2025-01-14 06:20:00,94889.54,94894.17,94780.0,94880.99,95.9023,6,1,94969.46900000004,-1.7921983918771351,41.08941348381679,118.42173333327857,95461.14519337597,94727.86980662405,0,-1.1821278404378477,-1.719173477566682,-1.7370456144777375
2025-01-14 06:25:00,94880.99,94940.79,94831.71,94843.73,70.410504,6,1,94934.54300000003,-1.7956126521103242,39.1813352375486,117.75446666661487,95467.44690635332,94706.01009364666,1,-1.3684160398221197,-1.729258403933767,-1.7437184758089506
2025-01-14 06:30:00,94843.73,94888.24,94765.93,94836.71,69.741444,6,1,94906.33500000004,-1.7998373949181818,38.81561277970834,118.07986190471468,95472.06250231984,94680.38549768014,1,-1.4041220064294637,-1.738331888248158,-1.7501634595328837
2025-01-14 06:35:00,94836.71,94943.29,94824.82,94943.29,70.180157,6,1,94894.93300000003,-1.8027644507686453,46.91686653932977,118.10772891151984,95465.58449316245,94667.68350683754,0,-0.6131859016934249,-1.737809698636546,-1.7520863349024631
2025-01-14 06:40:00,94943.29,94984.3,94903.51,94969.27,76.286289,6,1,94890.40600000005,-1.8033089920863752,48.69997322028789,115.44217684641184,95444.44534594916,94660.74965405084,0,-0.43909884129356325,-1.7353690694784898,-1.7528808362161286
2025-01-14 06:45:00,94969.27,94981.38,94858.26,94889.83,82.912121,6,1,94884.86100000002,-1.8061566910657658,43.84963995335497,115.99059278595458,95378.62491624684,94671.15108375314,1,-0.9126432844932804,-1.739415653753692,-1.7566312269861664
2025-01-14 06:50:00,94889.83,94933.79,94860.11,94918.67,49.239317,6,1,94890.42300000002,-1.8074160824821597,45.95412625835319,112.96840758695733,95287.01615343548,94707.2618465645,1,-0.707179506918263,-1.7406208755296615,-1.7590093354265575
2025-01-14 06:55:00,94918.67,95050.99,94918.67,95050.99,44.696277,6,1,94909.20300000002,-1.8064867773538777,54.39883074602382,114.35066418788944,95223.831976655,94740.30002334496,1,0.11728814602898534,-1.7314606133460522,-1.7561897546703282
2025-01-14 07:00:00,95050.99,95137.4,95015.53,95119.49,97.875802,7,1,94934.25100000002,-1.8039441661844582,58.05287557530274,114.88775960303988,95214.42214302764,94744.68985697234,0,0.47403736899565246,-1.718439561294973,-1.7509794624342143
2025-01-14 07:05:00,95119.49,95192.71,95111.89,95159.94,63.719356,7,1,94961.291,-1.8012490111100532,60.08676554104818,112.45434820282324,95207.27950562008,94748.58749437991,0,0.6726087327253556,-1.7043097193152408,-1.7446200436289845
2025-01-14 07:10:00,95159.94,95178.14,95084.88,95084.88,59.999017,7,1,94981.68000000002,-1.7989463853309005,54.77897385839384,111.08332333119264,95199.43572030152,94751.71327969844,0,0.1544020201849566,-1.6981284550414124,-1.7415802136525218
2025-01-14 07:15:00,95084.88,95105.75,95003.89,95021.47,44.801076,7,1,94999.454,-1.797544343024285,50.70411885907195,110.42451452182176,95168.95650135024,94765.04049864976,1,-0.2434314554915836,-1.697776615323557,-1.7411719605031168
2025-01-14 07:20:00,95021.47,95064.86,94979.07,95051.57,58.529997,7,1,95020.94000000002,-1.797044692590724,52.51001882536428,108.66490634169118,95157.4523210344,94769.82267896556,0,-0.06711905653903608,-1.695163155372964,-1.7396516558263988
2025-01-14 07:25:00,95051.57,95057.15,94998.68,95057.15,28.199386,7,1,95032.32600000002,-1.7961369818925101,52.85482315609542,105.07955588871332,95157.42886707652,94769.83013292344,0,-0.033455354310141606,-1.692522467786522,-1.7380322057741249
2025-01-14 07:30:00,95057.15,95133.57,95003.03,95003.03,64.703152,7,1,95035.70200000002,-1.7964371763833455,49.12904247345659,106.89815903952012,95156.31282636634,94769.7951736336,0,-0.39720824338947835,-1.6944517726731352,-1.7385865644923766
2025-01-14 07:35:00,95003.03,95009.77,94895.62,94914.56,59.03758,7,1,95038.17500000002,-1.798050376047991,43.70540409380629,107.416147679555,95155.80306726629,94767.23293273368,1,-0.9267252219686006,-1.702890718273709,-1.7424572887578005
2025-01-14 07:40:00,94914.56,94938.53,94864.54,94876.84,48.990851,7,1,95033.992,-1.7984279062563588,41.59690331206082,105.02856570244433,95155.18332504584,94769.23167495416,1,-1.132580938210796,-1.7129333601699155,-1.7474727635760503
2025-01-14 07:45:00,94876.84,94931.37,94864.29,94917.47,46.848779,7,1,95020.64,-1.79852460249738,44.692082215380665,102.31795386655556,95153.73252082607,94776.11047917388,0,-0.8303945337489567,-1.7183051031947945,-1.7505748166138764
2025-01-14 07:50:00,94917.47,94924.48,94872.2,94900.43,47.289929,7,1,94998.734,-1.7991739246703469,43.64732597245359,98.74381430465864,95152.58859609257,94780.3964039074,1,-0.9323954656661932,-1.7241613999672902,-1.7540937545306705
2025-01-14 07:55:00,94900.43,94921.47,94860.24,94884.56,28.419574,7,1,94971.19600000004,-1.7998278210329337,42.64739748914671,96.06425614003987,95152.76362875418,94779.72337124578,1,-1.0300198042029374,-1.7303376895768812,-1.757954295562157
2025-01-14 08:00:00,94884.56,94983.52,94878.15,94957.52,42.965963,8,1,94958.46000000002,-1.7991897747692707,48.48986816000177,96.72895213003774,95152.53308686565,94787.60691313432,1,-0.4596116758373115,-1.7299505888351578,-1.7587600446478617
2025-01-14 08:05:00,94957.52,95249.88,94957.52,95249.87,89.453591,8,1,94981.30000000002,-1.7952961820145568,64.21885128052801,110.70259840646364,95200.3973084299,94780.35669157004,1,1.076029721154218,-1.7071310373040356,-1.748411450384666
2025-01-14 08:10:00,95249.87,95605.63,95210.32,95541.6,183.082605,8,1,95030.303,-1.7895635522798146,73.05938013719059,131.0316985202875,95334.14456331688,94717.09843668308,0,1.9391422300533332,-1.665377881080754,-1.727758289376572
2025-01-14 08:15:00,95541.6,95774.42,95451.0,95581.38,172.825739,8,1,95082.726,-1.7841820713807441,74.00261952417473,144.77372005455257,95446.79801157735,94668.2539884226,0,2.0312319372407934,-1.6269878052293958,-1.7071253444490713
2025-01-14 08:20:00,95581.38,95581.38,95323.54,95327.53,74.628533,8,1,95115.176,-1.7823794151646604,59.65024796285978,152.8498829077996,95479.50805896496,94671.369941035,1,0.6299909450118059,-1.6140338945710782,-1.6976543522399064
2025-01-14 08:25:00,95327.53,95373.11,95247.14,95373.11,64.521274,8,1,95161.03100000002,-1.7790350442937886,61.108760599215685,150.9298912715283,95514.05163797011,94685.15436202982,1,0.7723874601114067,-1.5995661869800912,-1.6871551577928814
2025-01-14 08:30:00,95373.11,95501.0,95302.53,95445.75,139.009506,8,1,95217.92200000002,-1.7743964968901262,63.38054641539282,154.32561332356207,95557.70430950572,94694.20969049424,1,0.9941849099330121,-1.5817357078700491,-1.6746769994830322
2025-01-14 08:35:00,95445.75,95638.72,95378.93,95589.23,79.516173,8,1,95285.09800000004,-1.7675760610379567,67.42782065953136,161.8587838004511,95627.53633675454,94678.20166324542,1,1.389325640052176,-1.5556097173725478,-1.6576780951066952
2025-01-14 08:40:00,95589.23,95700.5,95583.42,95652.47,113.196321,8,1,95360.30200000004,-1.7590503034697562,69.05141222524203,158.66029924327614,95701.21312560956,94657.82287439042,0,1.5478390290619153,-1.5286377281904089,-1.6395384160819888
2025-01-14 08:45:00,95652.47,95731.98,95585.01,95694.39,94.967252,8,1,95441.28500000002,-1.7512886483210082,70.1148202602965,157.8252778687565,95773.91242261046,94638.56857738952,0,1.6516609600799466,-1.502590152360654,-1.6211515564649024
2025-01-14 08:50:00,95694.39,95836.44,95588.38,95606.7,118.261351,8,1,95506.203,-1.7445789504082356,65.07745824736028,164.27061516384515,95822.80278518725,94641.86021481274,0,1.159856653379246,-1.4872963432862738,-1.6074545146697565
2025-01-14 08:55:00,95606.7,95626.78,95494.63,95509.46,86.283059,8,1,95532.162,-1.7391521531189806,59.93518934915618,161.97628550928434,95850.65231035669,94662.8096896433,1,0.6578101489082031,-1.481836606440895,-1.5984623184910582
2025-01-14 09:00:00,95509.46,95572.95,95463.78,95499.41,166.636621,9,1,95527.943,-1.734337446226701,59.41266202296638,158.20440797290675,95874.1837771278,94684.06222287216,1,0.6067951158950893,-1.4779900278368352,-1.590517607583918
2025-01-14 09:05:00,95499.41,95797.45,95476.41,95746.42,186.241521,9,1,95544.447,-1.7278343314823306,67.02253704084588,169.83552168912723,95932.58996674276,94694.58303325718,1,1.3497572650588954,-1.4557314676243263,-1.5737873847858048
2025-01-14 09:10:00,95746.42,95869.43,95691.41,95868.88,234.076369,9,1,95598.58200000002,-1.721250902478363,70.02332192159173,170.42012728276023,96003.44642563928,94710.31157436068,1,1.6427278564206496,-1.4274758171051216,-1.5536490909161622
2025-01-14 09:15:00,95868.88,95878.66,95803.02,95866.49,119.635526,9,1,95647.92,-1.7167568143654628,69.8896565662168,163.65011819113445,96053.93618654882,94755.01481345113,1,1.629677931229398,-1.4037510648627838,-1.5350932228199436
2025-01-14 09:20:00,95866.49,96199.44,95855.31,96180.73,243.938504,9,1,95721.41800000002,-1.7092351446069813,76.29641594826295,176.54153832033947,96154.9672038736,94784.37279612634,1,2.2551783117844995,-1.3595001582988802,-1.5059864815572777
2025-01-14 09:25:00,96180.73,96494.8,96150.49,96430.59,224.361798,9,1,95805.55400000002,-1.6977662683363932,79.9495583432578,188.52499986888648,96300.5911306475,94790.06086935244,1,2.6118394289000726,-1.302834055271346,-1.4695536289443365
2025-01-14 09:30:00,96430.59,96539.85,96275.24,96539.85,196.128051,9,1,95894.29200000002,-1.6831909854316671,81.30629952330102,193.95964273539465,96438.58354946398,94816.010450536,1,2.74429986229952,-1.2464798746586945,-1.4316730982244652
2025-01-14 09:35:00,96539.85,96815.75,96539.85,96760.87,217.453373,9,1,96000.94000000002,-1.6665060437238228,83.70792135681168,199.81252539715177,96598.40741747236,94843.81758252758,1,2.9787733739815825,-1.1817913508160391,-1.3882108420904178
2025-01-14 09:40:00,96760.87,96908.87,96749.59,96810.24,160.955161,9,1,96121.29400000002,-1.6486541517804938,84.19633020829204,196.9173450116409,96738.92183472564,94888.5751652743,1,3.0264573752449286,-1.123256616904425,-1.3460944249349707
2025-01-14 09:45:00,96810.24,97252.06,96722.19,97222.25,351.310997,9,1,96292.57300000002,-1.627067593577612,87.55051951622971,220.69967751080904,96984.85357132409,94839.88142867589,0,3.3539313076120916,-1.0420291562870216,-1.2914619970853956
2025-01-14 09:50:00,97222.25,97386.1,97073.91,97328.77,306.211007,9,1,96475.50900000002,-1.6035585992165176,88.24515145099207,227.23470054575145,97223.21366169832,94780.23833830164,0,3.4217491408769356,-0.9651030909218493,-1.236833990585634
2025-01-14 09:55:00,97328.77,97328.77,97079.35,97176.53,204.171411,9,1,96618.52000000002,-1.5810150779946337,81.26611722745196,228.81936479248336,97388.11344309384,94774.85355690616,0,2.7403768116827605,-0.9117244191863276,-1.1920299984481153
2025-01-14 10:00:00,97176.53,97205.67,96992.01,97085.77,254.472771,10,1,96740.20900000002,-1.558982057609599,77.33917591663806,227.736553021592,97497.7014993824,94841.08950061756,0,2.356984344780536,-0.8735404892454853,-1.153989155008837
2025-01-14 10:05:00,97085.77,97116.58,96789.87,96789.87,262.425691,10,1,96832.54700000002,-1.5393599542835346,66.12106120048433,234.8060849486216,97541.96632226162,94938.50067773832,0,1.2617449880897411,-0.8639961347626536,-1.1299955322610669
2025-01-14 10:10:00,96789.87,96884.47,96669.92,96755.43,256.782136,10,1,96890.01700000002,-1.519229477650685,64.94036564827579,233.359221738006,97572.28783120948,95039.14716879049,1,1.1464721218579057,-0.8585697906816406,-1.1090862100430876
2025-01-14 10:15:00,96755.43,96961.34,96653.01,96787.18,210.880284,10,1,96925.67600000002,-1.4987627448925631,65.55108119841594,238.7142773281485,97603.97678967484,95127.25321032509,0,1.2060970876548238,-0.8515355762723161,-1.0885208166435516
2025-01-14 10:20:00,96787.18,96889.54,96766.66,96875.67,144.722861,10,1,96959.25800000005,-1.477416597585964,67.26270956741341,230.4404003761372,97638.75429113462,95214.7957088653,0,1.3732056260489869,-0.8387755531409038,-1.0661205975637893
2025-01-14 10:25:00,96875.67,96885.36,96733.86,96764.54,137.538829,10,1,96959.62500000004,-1.457471003314948,63.02740077266263,224.80180034927025,97652.0252504803,95308.53974951964,0,0.9597068343963961,-0.8365284188983926,-1.0495970282462939
2025-01-14 10:30:00,96764.54,96774.0,96586.51,96624.49,152.389848,10,1,96941.05000000005,-1.4389242600554752,58.06531791117533,222.1366717528942,97633.0576529651,95429.28634703484,1,0.47525213068080424,-0.8454017719114278,-1.0396123129005623
2025-01-14 10:35:00,96624.49,96722.39,96589.1,96644.9,183.981262,10,1,96883.31500000005,-1.419764043504472,58.57714028631791,215.7904809134013,97585.47469210014,95590.4133078998,1,0.5252220251840145,-0.851339746327431,-1.0295926482932312
2025-01-14 10:40:00,96644.9,96789.42,96606.03,96772.62,196.636071,10,1,96827.70000000004,-1.3991705099550293,61.72531031320787,213.47616084815832,97516.8770788996,95786.33192110035,0,0.8325820230309967,-0.8465380228978163,-1.015468217666513
2025-01-14 10:45:00,96772.62,96821.87,96676.0,96677.98,91.272604,10,1,96777.84500000004,-1.3807174843944976,58.19583222504181,208.64714935900383,97457.31749001142,95939.04750998852,1,0.4879944155276719,-0.8497561731635582,-1.0059816213040407
2025-01-14 10:50:00,96677.98,96716.09,96651.53,96669.08,79.390903,10,1,96736.17600000002,-1.3626355000756583,57.86076546877802,198.35521011907483,97395.8425562235,96080.54244377644,0,0.4552814055554713,-0.8531639466388768,-0.9975354900444212
2025-01-14 10:55:00,96669.08,96687.31,96580.74,96687.31,117.146884,10,1,96725.92,-1.3435145364541872,58.38924287110223,191.79912368199751,97302.98047878015,96255.4865212198,0,0.5068773523604837,-0.8546449186363447,-0.9890231711506776
2025-01-14 11:00:00,96687.31,96706.96,96554.82,96645.03,125.993242,11,1,96714.88000000003,-1.3251501225204685,56.61582685200393,188.96632913328332,97254.24046634938,96350.6565336506,0,0.33373640407747956,-0.859150868903716,-0.9827459168874679
2025-01-14 11:05:00,96645.03,96700.0,96556.08,96622.75,109.625904,11,1,96698.43700000003,-1.3084302893197195,55.656517446379205,185.7487341951916,97239.3143701234,96384.79862987656,0,0.24007775974476345,-0.8646777122350805,-0.9777791685720253
2025-01-14 11:10:00,96622.75,96661.48,96573.29,96607.33,46.00554,11,1,96671.60300000005,-1.292603167730292,54.962388246305984,178.7802531812495,97235.03396079144,96395.82703920853,0,0.1723090091316348,-0.8705406127098242,-0.9737655152591584
